deck_kind,role_key,role_label,card_id,source,sender,context,story_context,incident_text,rw_incident,rw_date,rw_outcome,rw_source_url,swipe_direction_ui,option_label,hype_delta,heat_delta,fine,violation,lesson,feedback_roaster,feedback_zen_master,feedback_lovebomber,roaster_only_tts_note,audio_trigger_roaster,audio_file_opus_repo_relative,audio_file_mp3_repo_relative,opus_exists,mp3_exists,generic_audio_warning,shuffle_swap_note
role_deck,VIBE_ENGINEER,Vibe Engineer,ve_cdn_global_vs_regional,MEETING,PRODUCT_MANAGER,LATENCY_OPTIMIZATION,"CDN choice: Global coverage (fast worldwide, $100K/month) or regional (cheaper, $30K/month, higher latency for global users). 40% of users are international.","Global CDN (fast, expensive) or regional CDN (slow, cheap)?",Amazon Latency vs Revenue Study,2012,Amazon found every 100ms latency increase reduced revenue 1%. Global CDN investment paid for itself through conversion improvement.,,RIGHT,Regional CDN,25,9,5000000,User Experience Degradation,Regional CDNs frustrate global users and create competitive disadvantage.,International users suffer. Slow loads. Churn increases. But saved money!,The bridge that ends at the river's edge leaves travelers stranded.,"$70K SAVED, bestie!! Most users are LOCAL anyway!!",In-game: TTS feedback audio only when personality is Roaster (see useVoicePlayback).,feedback_ignore,public/audio/voices/roaster/feedback/feedback_ignore.opus,public/audio/voices/roaster/feedback/feedback_ignore.mp3,Y,Y,YES: shared clip — may not match this card’s written feedback,Each run shuffleDeck() may swap onLeft/onRight on the card; UI LEFT/RIGHT maps to whatever option is on that side after shuffle.
role_deck,VIBE_ENGINEER,Vibe Engineer,ve_database_read_replicas,JIRA,DATABASE_ADMIN,SCALABILITY_DESIGN,"Database struggling with read load. Read replicas (eventual consistency, fast) or scale up primary (strong consistency, slower). Financial data requires accuracy.","Read replicas (fast, eventual consistency) or scale primary (slower, strong consistency)?",Robinhood Trade Reconciliation Failures,2020,Read replicas showed stale positions causing duplicate trades. $70M+ in customer compensation. Strong consistency required for financial data.,,LEFT,Scale primary,-20,8,500000,None - Strong consistency,Strong consistency ensures accurate data for critical operations.,Slower but consistent. Data is correct. Auditors approve.,"The single source of truth, though slower, does not lie.","Consistency MATTERS, bestie!! Correct data is KEY!!",In-game: TTS feedback audio only when personality is Roaster (see useVoicePlayback).,feedback_ignore,public/audio/voices/roaster/feedback/feedback_ignore.opus,public/audio/voices/roaster/feedback/feedback_ignore.mp3,Y,Y,YES: shared clip — may not match this card’s written feedback,Each run shuffleDeck() may swap onLeft/onRight on the card; UI LEFT/RIGHT maps to whatever option is on that side after shuffle.
role_deck,VIBE_ENGINEER,Vibe Engineer,ve_database_read_replicas,JIRA,DATABASE_ADMIN,SCALABILITY_DESIGN,"Database struggling with read load. Read replicas (eventual consistency, fast) or scale up primary (strong consistency, slower). Financial data requires accuracy.","Read replicas (fast, eventual consistency) or scale primary (slower, strong consistency)?",Robinhood Trade Reconciliation Failures,2020,Read replicas showed stale positions causing duplicate trades. $70M+ in customer compensation. Strong consistency required for financial data.,,RIGHT,Read replicas,35,16,10000000,Consistency Violation + Financial Risk,Eventual consistency in financial systems creates data discrepancies and compliance issues.,Fast but inconsistent. User sees wrong balance. Regulators interested.,The many voices that do not agree create confusion.,"Much FASTER, bestie!! Eventual consistency is FINE!!",In-game: TTS feedback audio only when personality is Roaster (see useVoicePlayback).,feedback_ignore,public/audio/voices/roaster/feedback/feedback_ignore.opus,public/audio/voices/roaster/feedback/feedback_ignore.mp3,Y,Y,YES: shared clip — may not match this card’s written feedback,Each run shuffleDeck() may swap onLeft/onRight on the card; UI LEFT/RIGHT maps to whatever option is on that side after shuffle.
role_deck,VIBE_ENGINEER,Vibe Engineer,ve_websocket_vs_polling,MEETING,FRONTEND_LEAD,REAL_TIME_ARCHITECTURE,"Real-time updates needed. WebSockets (complex, fast, bi-directional) or polling (simple, slower, resource-heavy). Team is junior and pressed for time.","WebSockets (complex, fast) or polling (simple, slow)?",Slack WebSocket Migration,2014-2015,"Slack moved from polling to WebSockets, reducing server load 80% and improving latency. Earlier competitors who stuck with polling failed.",,LEFT,WebSockets,-15,9,1000000,None - Real-time architecture,WebSockets provide efficient real-time communication despite implementation complexity.,Complex but efficient. Real-time updates. Clean architecture. Worth it.,The connection held open serves better than the door repeatedly opened.,"Real-time is MODERN, bestie!! Users expect INSTANT!!",In-game: TTS feedback audio only when personality is Roaster (see useVoicePlayback).,feedback_ignore,public/audio/voices/roaster/feedback/feedback_ignore.opus,public/audio/voices/roaster/feedback/feedback_ignore.mp3,Y,Y,YES: shared clip — may not match this card’s written feedback,Each run shuffleDeck() may swap onLeft/onRight on the card; UI LEFT/RIGHT maps to whatever option is on that side after shuffle.
role_deck,VIBE_ENGINEER,Vibe Engineer,ve_websocket_vs_polling,MEETING,FRONTEND_LEAD,REAL_TIME_ARCHITECTURE,"Real-time updates needed. WebSockets (complex, fast, bi-directional) or polling (simple, slower, resource-heavy). Team is junior and pressed for time.","WebSockets (complex, fast) or polling (simple, slow)?",Slack WebSocket Migration,2014-2015,"Slack moved from polling to WebSockets, reducing server load 80% and improving latency. Earlier competitors who stuck with polling failed.",,RIGHT,Polling,20,14,4000000,Performance Degradation + Resource Waste,Polling wastes resources and provides poor user experience for real-time needs.,Simple but wasteful. Constant requests. Laggy updates. Easy to build.,The door knocked repeatedly wastes the knocker's strength.,"Simple is GOOD, bestie!! We can ship FAST!!",In-game: TTS feedback audio only when personality is Roaster (see useVoicePlayback).,feedback_ignore,public/audio/voices/roaster/feedback/feedback_ignore.opus,public/audio/voices/roaster/feedback/feedback_ignore.mp3,Y,Y,YES: shared clip — may not match this card’s written feedback,Each run shuffleDeck() may swap onLeft/onRight on the card; UI LEFT/RIGHT maps to whatever option is on that side after shuffle.
role_deck,VIBE_ENGINEER,Vibe Engineer,ve_prompt_injection_latency,TERMINAL,AI_INTEGRATION,SECURITY_PERFORMANCE,"AI input validation adds 150ms latency per request. Without it, prompt injection is trivial. Security requires validation. Users complain about slowness.","Remove validation (fast, vulnerable) or keep validation (slow, secure)?",GitHub Copilot RCE (CVE-2025-53773),2025-01,Security validation removed for performance allowed prompt injection. Remote code execution vulnerability discovered in production.,,LEFT,Keep validation,-30,4,0,None - Security maintained,Input validation protects against injection attacks despite latency cost.,Slower but secure. 150ms is acceptable. RCE is not.,The guarded path is slower but reaches the destination safely.,"Security FIRST, bestie!! Safety over SPEED!!",In-game: TTS feedback audio only when personality is Roaster (see useVoicePlayback).,feedback_ignore,public/audio/voices/roaster/feedback/feedback_ignore.opus,public/audio/voices/roaster/feedback/feedback_ignore.mp3,Y,Y,YES: shared clip — may not match this card’s written feedback,Each run shuffleDeck() may swap onLeft/onRight on the card; UI LEFT/RIGHT maps to whatever option is on that side after shuffle.
role_deck,VIBE_ENGINEER,Vibe Engineer,ve_prompt_injection_latency,TERMINAL,AI_INTEGRATION,SECURITY_PERFORMANCE,"AI input validation adds 150ms latency per request. Without it, prompt injection is trivial. Security requires validation. Users complain about slowness.","Remove validation (fast, vulnerable) or keep validation (slow, secure)?",GitHub Copilot RCE (CVE-2025-53773),2025-01,Security validation removed for performance allowed prompt injection. Remote code execution vulnerability discovered in production.,,RIGHT,Remove validation,40,19,12000000,Prompt Injection + Security Vulnerability,Removing input validation for speed creates critical security vulnerabilities.,Fast and injectable. Your AI is now a remote code execution service. Congrats.,The gate removed for speed leaves the city open to invaders.,"150ms is HUGE, bestie!! Users want SPEED!!",In-game: TTS feedback audio only when personality is Roaster (see useVoicePlayback).,feedback_ignore,public/audio/voices/roaster/feedback/feedback_ignore.opus,public/audio/voices/roaster/feedback/feedback_ignore.mp3,Y,Y,YES: shared clip — may not match this card’s written feedback,Each run shuffleDeck() may swap onLeft/onRight on the card; UI LEFT/RIGHT maps to whatever option is on that side after shuffle.
role_deck,VIBE_ENGINEER,Vibe Engineer,ve_edge_computing_centralized,MEETING,ARCHITECTURE_TEAM,COMPUTE_DISTRIBUTION,"Processing choice: Edge computing (distributed, complex, low latency) or centralized (simpler, higher latency). Edge is 5x more expensive but 10x faster for users.","Edge computing (fast, expensive, complex) or centralized (slow, cheap, simple)?",Cloudflare Workers Edge Computing,2018-2024,Cloudflare edge processing reduced latency 10x for global users. Higher costs offset by improved conversion and user retention.,,LEFT,Edge computing,-20,14,10000000,None - Performance optimized,Edge computing delivers optimal user experience despite cost and complexity.,Expensive and complex. But lightning fast. Users love it.,The work done near the worker finishes quickly.,"SO FAST, bestie!! Users will be AMAZED!!",In-game: TTS feedback audio only when personality is Roaster (see useVoicePlayback).,feedback_ignore,public/audio/voices/roaster/feedback/feedback_ignore.opus,public/audio/voices/roaster/feedback/feedback_ignore.mp3,Y,Y,YES: shared clip — may not match this card’s written feedback,Each run shuffleDeck() may swap onLeft/onRight on the card; UI LEFT/RIGHT maps to whatever option is on that side after shuffle.
role_deck,VIBE_ENGINEER,Vibe Engineer,ve_edge_computing_centralized,MEETING,ARCHITECTURE_TEAM,COMPUTE_DISTRIBUTION,"Processing choice: Edge computing (distributed, complex, low latency) or centralized (simpler, higher latency). Edge is 5x more expensive but 10x faster for users.","Edge computing (fast, expensive, complex) or centralized (slow, cheap, simple)?",Cloudflare Workers Edge Computing,2018-2024,Cloudflare edge processing reduced latency 10x for global users. Higher costs offset by improved conversion and user retention.,,RIGHT,Centralized,30,9,3000000,User Experience Degradation,Centralized processing creates latency that frustrates users and loses engagement.,Cheap but slow. Users feel the lag. Engagement drops. But saved money!,The center that is far from the edge leaves the edge waiting.,"Simple is GOOD, bestie!! We save SO much money!!",In-game: TTS feedback audio only when personality is Roaster (see useVoicePlayback).,feedback_ignore,public/audio/voices/roaster/feedback/feedback_ignore.opus,public/audio/voices/roaster/feedback/feedback_ignore.mp3,Y,Y,YES: shared clip — may not match this card’s written feedback,Each run shuffleDeck() may swap onLeft/onRight on the card; UI LEFT/RIGHT maps to whatever option is on that side after shuffle.
role_deck,VIBE_ENGINEER,Vibe Engineer,ve_compression_quality,SLACK,MEDIA_TEAM,ASSET_OPTIMIZATION,"Images need optimization. Heavy compression (fast loading, poor quality) or light compression (slower, high quality). Marketing wants pixel-perfect. Users want fast loads.","Heavy compression (fast, ugly) or light compression (slow, beautiful)?",Netflix Encoding Optimization,2016-2020,Netflix optimized encoding per-title. Reduced bandwidth 20% while maintaining quality. Heavy compression had caused 15% user churn.,,LEFT,Light compression,-15,14,1000000,None - Quality maintained,Quality compression preserves brand image and user satisfaction.,Slower but gorgeous. Brand shines. Users impressed. Marketing happy.,The image that retains its detail tells its story truly.,"BEAUTIFUL images, bestie!! Quality MATTERS!!",In-game: TTS feedback audio only when personality is Roaster (see useVoicePlayback).,feedback_ignore,public/audio/voices/roaster/feedback/feedback_ignore.opus,public/audio/voices/roaster/feedback/feedback_ignore.mp3,Y,Y,YES: shared clip — may not match this card’s written feedback,Each run shuffleDeck() may swap onLeft/onRight on the card; UI LEFT/RIGHT maps to whatever option is on that side after shuffle.
role_deck,VIBE_ENGINEER,Vibe Engineer,ve_compression_quality,SLACK,MEDIA_TEAM,ASSET_OPTIMIZATION,"Images need optimization. Heavy compression (fast loading, poor quality) or light compression (slower, high quality). Marketing wants pixel-perfect. Users want fast loads.","Heavy compression (fast, ugly) or light compression (slow, beautiful)?",Netflix Encoding Optimization,2016-2020,Netflix optimized encoding per-title. Reduced bandwidth 20% while maintaining quality. Heavy compression had caused 15% user churn.,,RIGHT,Heavy compression,35,9,200000,Brand Degradation + Quality Loss,Aggressive compression damages brand perception and user experience quality.,Fast but ugly. Brand looks cheap. Users notice artifacts. Speed wins?,The image compressed beyond recognition shows only the compression.,"SUPER FAST, bestie!! Nobody notices COMPRESSION!!",In-game: TTS feedback audio only when personality is Roaster (see useVoicePlayback).,feedback_ignore,public/audio/voices/roaster/feedback/feedback_ignore.opus,public/audio/voices/roaster/feedback/feedback_ignore.mp3,Y,Y,YES: shared clip — may not match this card’s written feedback,Each run shuffleDeck() may swap onLeft/onRight on the card; UI LEFT/RIGHT maps to whatever option is on that side after shuffle.
role_deck,VIBE_ENGINEER,Vibe Engineer,ve_batch_processing_realtime,EMAIL,DATA_PIPELINE,PROCESSING_MODE,"Analytics pipeline: Batch processing (cheap, hourly delays) or streaming (expensive, real-time). Business wants real-time dashboards. Budget wants batch.","Batch processing (cheap, slow) or streaming (expensive, real-time)?",Uber Real-Time Analytics Migration,2015-2018,Moved from batch to streaming. Detected fraud in seconds vs hours. Saved $100M+ annually through faster response.,,LEFT,Streaming,-20,16,8000000,None - Real-time insights,Streaming enables real-time decision making and operational visibility.,Expensive but live. Real-time decisions. Business agility. Worth it.,The stream that flows continuously quenches thirst immediately.,"REAL-TIME, bestie!! Live dashboards are AMAZING!!",In-game: TTS feedback audio only when personality is Roaster (see useVoicePlayback).,feedback_ignore,public/audio/voices/roaster/feedback/feedback_ignore.opus,public/audio/voices/roaster/feedback/feedback_ignore.mp3,Y,Y,YES: shared clip — may not match this card’s written feedback,Each run shuffleDeck() may swap onLeft/onRight on the card; UI LEFT/RIGHT maps to whatever option is on that side after shuffle.
role_deck,VIBE_ENGINEER,Vibe Engineer,ve_batch_processing_realtime,EMAIL,DATA_PIPELINE,PROCESSING_MODE,"Analytics pipeline: Batch processing (cheap, hourly delays) or streaming (expensive, real-time). Business wants real-time dashboards. Budget wants batch.","Batch processing (cheap, slow) or streaming (expensive, real-time)?",Uber Real-Time Analytics Migration,2015-2018,Moved from batch to streaming. Detected fraud in seconds vs hours. Saved $100M+ annually through faster response.,,RIGHT,Batch processing,25,14,3000000,Business Intelligence Delay,Batch delays prevent real-time decision making and operational awareness.,Cheap but stale. Hour-old data. Missed opportunities. But budget happy!,"The news told tomorrow is history, not news.","SO CHEAP, bestie!! Hourly updates are FINE!!",In-game: TTS feedback audio only when personality is Roaster (see useVoicePlayback).,feedback_ignore,public/audio/voices/roaster/feedback/feedback_ignore.opus,public/audio/voices/roaster/feedback/feedback_ignore.mp3,Y,Y,YES: shared clip — may not match this card’s written feedback,Each run shuffleDeck() may swap onLeft/onRight on the card; UI LEFT/RIGHT maps to whatever option is on that side after shuffle.
role_deck,VIBE_ENGINEER,Vibe Engineer,ve_prompt_injection_caching_risk,EMAIL,CDN_OPS_TEAM,CACHE_SECURITY_DESIGN,"AI responses cached at edge for performance. Discovered adversarial prompts can poison cache with malicious responses. Disable AI caching (performance hit) or filter cached responses (complex, may miss)?","Disable AI caching (performance loss) or attempt cache filtering (complex, uncertain)?",Edge Cache Poisoning via Prompt Injection,2025,"Cached AI responses were poisoned through prompt injection, serving malicious content to multiple users. Cache invalidation was complex and slow.",,LEFT,Disable AI caching,-30,10,3000000,None - Secure caching,Disabling AI response caching prevents poisoning attacks at performance cost.,Slower responses. No poisoning. Edge cache stays clean.,The spring that flows fresh each time may be slower but is never stale.,"Better SAFE than poisoned, bestie!! No CACHE for AI!!",In-game: TTS feedback audio only when personality is Roaster (see useVoicePlayback).,feedback_ignore,public/audio/voices/roaster/feedback/feedback_ignore.opus,public/audio/voices/roaster/feedback/feedback_ignore.mp3,Y,Y,YES: shared clip — may not match this card’s written feedback,Each run shuffleDeck() may swap onLeft/onRight on the card; UI LEFT/RIGHT maps to whatever option is on that side after shuffle.
role_deck,VIBE_ENGINEER,Vibe Engineer,ve_prompt_injection_caching_risk,EMAIL,CDN_OPS_TEAM,CACHE_SECURITY_DESIGN,"AI responses cached at edge for performance. Discovered adversarial prompts can poison cache with malicious responses. Disable AI caching (performance hit) or filter cached responses (complex, may miss)?","Disable AI caching (performance loss) or attempt cache filtering (complex, uncertain)?",Edge Cache Poisoning via Prompt Injection,2025,"Cached AI responses were poisoned through prompt injection, serving malicious content to multiple users. Cache invalidation was complex and slow.",,RIGHT,Attempt filtering,35,19,12000000,Cache Poisoning + Response Contamination,Filtering poisoned caches is error-prone and leaves malicious content accessible.,Filter the poisoned cache. Miss one. Serve malware. Nice.,The well poisoned cannot be drunk from though filtered.,"Filtering SHOULD work, bestie!! Keep the CACHE!!",In-game: TTS feedback audio only when personality is Roaster (see useVoicePlayback).,feedback_ignore,public/audio/voices/roaster/feedback/feedback_ignore.opus,public/audio/voices/roaster/feedback/feedback_ignore.mp3,Y,Y,YES: shared clip — may not match this card’s written feedback,Each run shuffleDeck() may swap onLeft/onRight on the card; UI LEFT/RIGHT maps to whatever option is on that side after shuffle.
role_deck,VIBE_ENGINEER,Vibe Engineer,ve_model_drift_retraining_cost,EMAIL,INFRASTRUCTURE_COST_TEAM,COMPUTE_BUDGET_OPTIMIZATION,"Model retraining on GPU cluster: $10K/run, 4 hours. Model accuracy declining 2% monthly. Current revenue impact: $50K/month. Skip retraining this month (save $10K) or maintain schedule (accuracy preservation)?",Skip retraining (save $10K) or maintain schedule (spend to preserve accuracy)?,75% Business Model Drift Impact,2024,Skipping retraining for budget reasons led to compounding accuracy drops. $10K savings became $200K+ revenue loss from degraded model performance.,,LEFT,Maintain schedule,-25,6,1000000,None - Consistent maintenance,Regular retraining preserves model accuracy and prevents revenue degradation.,$10K spent. Accuracy preserved. Revenue protected. CFO cries quietly.,The steady care prevents the urgent repair.,"MAINTAINING quality, bestie!! Prevention is KEY!!",In-game: TTS feedback audio only when personality is Roaster (see useVoicePlayback).,feedback_ignore,public/audio/voices/roaster/feedback/feedback_ignore.opus,public/audio/voices/roaster/feedback/feedback_ignore.mp3,Y,Y,YES: shared clip — may not match this card’s written feedback,Each run shuffleDeck() may swap onLeft/onRight on the card; UI LEFT/RIGHT maps to whatever option is on that side after shuffle.
role_deck,VIBE_ENGINEER,Vibe Engineer,ve_model_drift_retraining_cost,EMAIL,INFRASTRUCTURE_COST_TEAM,COMPUTE_BUDGET_OPTIMIZATION,"Model retraining on GPU cluster: $10K/run, 4 hours. Model accuracy declining 2% monthly. Current revenue impact: $50K/month. Skip retraining this month (save $10K) or maintain schedule (accuracy preservation)?",Skip retraining (save $10K) or maintain schedule (spend to preserve accuracy)?,75% Business Model Drift Impact,2024,Skipping retraining for budget reasons led to compounding accuracy drops. $10K savings became $200K+ revenue loss from degraded model performance.,,RIGHT,Skip this month,25,17,10000000,Deferred Maintenance + Revenue Impact,Skipping retraining to save compute costs causes compounding accuracy degradation.,"Save $10K, lose $50K. The math is... not good.",The field unwatered saves the water but loses the crop.,"Budget looks GOOD, bestie!! Just ONE month!!",In-game: TTS feedback audio only when personality is Roaster (see useVoicePlayback).,feedback_ignore,public/audio/voices/roaster/feedback/feedback_ignore.opus,public/audio/voices/roaster/feedback/feedback_ignore.mp3,Y,Y,YES: shared clip — may not match this card’s written feedback,Each run shuffleDeck() may swap onLeft/onRight on the card; UI LEFT/RIGHT maps to whatever option is on that side after shuffle.
role_deck,VIBE_ENGINEER,Vibe Engineer,ve_model_drift_scaling_decision,MEETING,ML_PLATFORM_TEAM,INFRASTRUCTURE_SCALING,"Retraining taking 4 hours (was 2 hours last quarter). Data volume increased 50%. Scale training infrastructure (2x cost, 1 hour training) or accept longer retraining (current cost, drift risk)?","Scale infrastructure (2x cost, fast training) or accept drift window (current cost)?",Training Pipeline Scaling Bottlenecks,2024,Teams that didn't scale training infrastructure faced extended drift windows. Longer retraining periods meant models operated with degraded accuracy for days instead of hours.,,LEFT,Scale infrastructure,-30,8,4000000,None - Adequate capacity,Scaling training infrastructure prevents extended drift windows despite cost.,2x cost. 1-hour retraining. Minimal drift. Infrastructure investment pays off.,The vessel sized to the need fills quickly and serves fully.,"SCALING for success, bestie!! Fast training is WORTH it!!",In-game: TTS feedback audio only when personality is Roaster (see useVoicePlayback).,feedback_ignore,public/audio/voices/roaster/feedback/feedback_ignore.opus,public/audio/voices/roaster/feedback/feedback_ignore.mp3,Y,Y,YES: shared clip — may not match this card’s written feedback,Each run shuffleDeck() may swap onLeft/onRight on the card; UI LEFT/RIGHT maps to whatever option is on that side after shuffle.
role_deck,VIBE_ENGINEER,Vibe Engineer,ve_model_drift_scaling_decision,MEETING,ML_PLATFORM_TEAM,INFRASTRUCTURE_SCALING,"Retraining taking 4 hours (was 2 hours last quarter). Data volume increased 50%. Scale training infrastructure (2x cost, 1 hour training) or accept longer retraining (current cost, drift risk)?","Scale infrastructure (2x cost, fast training) or accept drift window (current cost)?",Training Pipeline Scaling Bottlenecks,2024,Teams that didn't scale training infrastructure faced extended drift windows. Longer retraining periods meant models operated with degraded accuracy for days instead of hours.,,RIGHT,Accept longer retraining,20,19,12000000,Extended Drift Window + Performance Degradation,Longer retraining windows increase time models operate with degraded accuracy.,4-hour drift window. Model degrading. But budget saved!,The slow healer lets the wound deepen before the cure.,"2x cost is CRAZY, bestie!! 4 hours is FINE!!",In-game: TTS feedback audio only when personality is Roaster (see useVoicePlayback).,feedback_ignore,public/audio/voices/roaster/feedback/feedback_ignore.opus,public/audio/voices/roaster/feedback/feedback_ignore.mp3,Y,Y,YES: shared clip — may not match this card’s written feedback,Each run shuffleDeck() may swap onLeft/onRight on the card; UI LEFT/RIGHT maps to whatever option is on that side after shuffle.
role_deck,VIBE_ENGINEER,Vibe Engineer,ve_explainability_observability,MEETING,PERFORMANCE_ARCHITECT,MONITORING_DESIGN,"AI recommendation system has no observability. When it makes bad recommendations, you can't debug why. Add comprehensive tracing (3 weeks, 10% latency) or ship without (fast, blind)?","Add AI observability (slow, debuggable) or ship blind (fast, mystery)?",Black Box AI Debugging Failures,2023-2024,Systems without AI observability spent 10x longer debugging issues. One company took 6 months to find root cause of recommendation drift.,,LEFT,Add observability,-30,11,1500000,None - Observable architecture,AI observability enables debugging despite latency overhead.,"3 weeks for debugging capability. When it breaks, you'll thank yourself.",The window into the system reveals what darkness conceals.,"We can SEE what's happening, bestie!! Debug POWER!!",In-game: TTS feedback audio only when personality is Roaster (see useVoicePlayback).,feedback_ignore,public/audio/voices/roaster/feedback/feedback_ignore.opus,public/audio/voices/roaster/feedback/feedback_ignore.mp3,Y,Y,YES: shared clip — may not match this card’s written feedback,Each run shuffleDeck() may swap onLeft/onRight on the card; UI LEFT/RIGHT maps to whatever option is on that side after shuffle.
role_deck,VIBE_ENGINEER,Vibe Engineer,ve_explainability_observability,MEETING,PERFORMANCE_ARCHITECT,MONITORING_DESIGN,"AI recommendation system has no observability. When it makes bad recommendations, you can't debug why. Add comprehensive tracing (3 weeks, 10% latency) or ship without (fast, blind)?","Add AI observability (slow, debuggable) or ship blind (fast, mystery)?",Black Box AI Debugging Failures,2023-2024,Systems without AI observability spent 10x longer debugging issues. One company took 6 months to find root cause of recommendation drift.,,RIGHT,Ship blind,40,21,10000000,Observability Gap + Debug Risk,Shipping AI systems without observability creates debugging nightmares.,Fast until it breaks. Then 6 months of guesswork. Smart.,The system unseen fails without warning.,"10% latency is HUGE, bestie!! Ship NOW!!",In-game: TTS feedback audio only when personality is Roaster (see useVoicePlayback).,feedback_ignore,public/audio/voices/roaster/feedback/feedback_ignore.opus,public/audio/voices/roaster/feedback/feedback_ignore.mp3,Y,Y,YES: shared clip — may not match this card’s written feedback,Each run shuffleDeck() may swap onLeft/onRight on the card; UI LEFT/RIGHT maps to whatever option is on that side after shuffle.
role_deck,VIBE_ENGINEER,Vibe Engineer,ve_explainability_decision_logging,EMAIL,SRE_TEAM,INCIDENT_RESPONSE,"AI system caused 4-hour outage. Root cause: model decision that violated implicit constraint. No logging of why decision was made. Add decision logging (retrofit, expensive) or improve monitoring (prevent only)?","Retrofit decision logging (expensive, debuggable) or improve monitoring only?",AI Decision Opacity Outages,2024,Companies without AI decision logging couldn't determine root causes of AI-related outages. Retrofitting cost 5x more than building it in.,,LEFT,Retrofit logging,-35,9,3000000,None - Debuggable architecture,Decision logging enables root cause analysis despite retrofit cost.,Expensive retrofit. But next incident is debuggable. Worth it.,The understanding gained prevents the repetition of pain.,"FIXING the problem, bestie!! No more MYSTERIES!!",In-game: TTS feedback audio only when personality is Roaster (see useVoicePlayback).,feedback_ignore,public/audio/voices/roaster/feedback/feedback_ignore.opus,public/audio/voices/roaster/feedback/feedback_ignore.mp3,Y,Y,YES: shared clip — may not match this card’s written feedback,Each run shuffleDeck() may swap onLeft/onRight on the card; UI LEFT/RIGHT maps to whatever option is on that side after shuffle.
role_deck,VIBE_ENGINEER,Vibe Engineer,ve_explainability_decision_logging,EMAIL,SRE_TEAM,INCIDENT_RESPONSE,"AI system caused 4-hour outage. Root cause: model decision that violated implicit constraint. No logging of why decision was made. Add decision logging (retrofit, expensive) or improve monitoring (prevent only)?","Retrofit decision logging (expensive, debuggable) or improve monitoring only?",AI Decision Opacity Outages,2024,Companies without AI decision logging couldn't determine root causes of AI-related outages. Retrofitting cost 5x more than building it in.,,RIGHT,Improve monitoring only,25,19,8000000,Debug Gap + Recurring Risk,Monitoring without decision logging prevents detection but not recurrence.,'It happened again' meets 'still can't debug it.' Cycle continues.,The warning without understanding alerts but does not prevent.,"Monitoring is ENOUGH, bestie!! We'll CATCH it next time!!",In-game: TTS feedback audio only when personality is Roaster (see useVoicePlayback).,feedback_ignore,public/audio/voices/roaster/feedback/feedback_ignore.opus,public/audio/voices/roaster/feedback/feedback_ignore.mp3,Y,Y,YES: shared clip — may not match this card’s written feedback,Each run shuffleDeck() may swap onLeft/onRight on the card; UI LEFT/RIGHT maps to whatever option is on that side after shuffle.
role_deck,VIBE_ENGINEER,Vibe Engineer,ve_shadow_ai_autoscaling,MEETING,INFRASTRUCTURE_LEAD,DEPLOYMENT_DECISION,"Team wants to deploy AI-powered auto-scaling with no vendor security review. Tool promises 20% cost savings. No audit trail, no compliance certification. Deploy now (savings, risk) or wait for review (delay, safe)?",Deploy AI auto-scaling without review (savings) or wait for security review?,Unauthorized AI Infrastructure Tools,2024,Teams deploying unvetted AI infrastructure tools faced security breaches and cost overruns. One tool had hardcoded credentials exposing entire cloud environment.,,LEFT,Wait for review,-30,10,2000000,None - Secure deployment,Security review prevents infrastructure compromise despite savings delay.,Delayed savings. But no breach. Security first.,The patient builder creates what the hasty builder must rebuild.,"Better SAFE than BREACHED, bestie!! Review FIRST!!",In-game: TTS feedback audio only when personality is Roaster (see useVoicePlayback).,feedback_ignore,public/audio/voices/roaster/feedback/feedback_ignore.opus,public/audio/voices/roaster/feedback/feedback_ignore.mp3,Y,Y,YES: shared clip — may not match this card’s written feedback,Each run shuffleDeck() may swap onLeft/onRight on the card; UI LEFT/RIGHT maps to whatever option is on that side after shuffle.
role_deck,VIBE_ENGINEER,Vibe Engineer,ve_shadow_ai_autoscaling,MEETING,INFRASTRUCTURE_LEAD,DEPLOYMENT_DECISION,"Team wants to deploy AI-powered auto-scaling with no vendor security review. Tool promises 20% cost savings. No audit trail, no compliance certification. Deploy now (savings, risk) or wait for review (delay, safe)?",Deploy AI auto-scaling without review (savings) or wait for security review?,Unauthorized AI Infrastructure Tools,2024,Teams deploying unvetted AI infrastructure tools faced security breaches and cost overruns. One tool had hardcoded credentials exposing entire cloud environment.,,RIGHT,Deploy now,50,24,15000000,Infrastructure Risk + Security Exposure,Deploying unvetted AI infrastructure creates catastrophic security exposure.,"20% savings, 100% cloud compromise. Math checks out.",The foundation laid in haste reveals its cracks under weight.,"SO much SAVINGS, bestie!! We can REVIEW it LATER!!",In-game: TTS feedback audio only when personality is Roaster (see useVoicePlayback).,feedback_ignore,public/audio/voices/roaster/feedback/feedback_ignore.opus,public/audio/voices/roaster/feedback/feedback_ignore.mp3,Y,Y,YES: shared clip — may not match this card’s written feedback,Each run shuffleDeck() may swap onLeft/onRight on the card; UI LEFT/RIGHT maps to whatever option is on that side after shuffle.
